PRODUCTO;MARCA;CODIGO;DESCRIPCION;EQUIVALENCIAS;APLICACIÓN;INFO;imagen
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;PEUGEOT 206 1.4 8v ( TU3JP-KFX );;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;PEUGEOT 206 1.6 8v (TU5JP-NFZ) XR/ XS / XT;;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;PEUGEOT 206 SW 1.6  8v (TU5JP-NFZ) XR/ XS / XT;;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;PEUGEOT Partner 1.4 8v ( 75 cv - TU3JP );;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;RENAULT Kangoo 1.2  (60cv - D7F 720/722/726/744);;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;RENAULT Laguna 2.0 16v  (F4R atmo);;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;RENAULT Megane II 2.0 16v ( F4R );;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;CITROËN Berlingo 1.4i (TU3JP KFX / KFW);;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;CITROËN C3 1.4i  8v (  TU3JP );;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;Linea Linea 1.9 16v ( 132 cv );;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;PEUGEOT 206 1.4 8v ( TU3JP-KFX );;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;PEUGEOT 206 1.6 8v (TU5JP-NFZ) XR/ XS / XT;;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;PEUGEOT 206 SW 1.6  8v (TU5JP-NFZ) XR/ XS / XT;;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;PEUGEOT Partner 1.4 8v ( 75 cv - TU3JP );;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;RENAULT Kangoo 1.2  (60cv - D7F 720/722/726/744);;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;RENAULT Laguna 2.0 16v  (F4R atmo);;;;None.jpg
Bujia de encendido;NGK; - BKR6EZ - BKR6EGP - BKR6EIX;RENAULT Megane II 2.0 16v ( F4R );;;;None.jpg
Bujia de encendido;NGK; - BPR4EY-11 -  - ;CHRYSLER (DODGE / JEEP) Caravan 3.3;;;;None.jpg
Bujia de encendido;NGK; - BPR4EY-11 -  - ;CHRYSLER (DODGE / JEEP) Caravan 3.3;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;ASIA MOTORS Towner Coach 220;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;ASIA MOTORS Towner Coach 230;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 315 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 316 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 318 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 320 E21;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 320 i ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 323 i ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 518 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 520 i ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 525 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 528 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 628 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 630 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 635 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 635i Csi 3.4;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 728 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 730 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 735 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 728 i 2.8;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 732 i ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Astra 1.8  8v GL;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Astra 2.0  8v MPFI GLS;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Blazer DLX 2.2 MPFI;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Celta 1.4 8v ( 92 cv );;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Classic 1.4 8v / MPFI ( 92 cv );;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Ipanema GL 1.8i;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Kadett GL 1.8i;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Luv 1.6;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Luv 2.0;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Luv 2.3;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Luv 2.5;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Monza GL/GLS 1.8 / 2.0i MPFI;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Opala, Caravan 4 Cil.;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Opala, Caravan 6 Cil.;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Opel K 180 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) S-10 2.2 EFI;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) S-10 2.2 MPFI;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Vectra CD 2.0  8v;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Vectra GLS 2.0  8v SOHC;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHRYSLER (DODGE / JEEP) Shadow 2.5 L-4;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHRYSLER (DODGE / JEEP) Spirit 2.5 L-4;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHRYSLER (DODGE / JEEP) Stratus 2.5  L4;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;Charade Charade G10/G11/G21/ Giro / Furgón 550/850 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;Max Cuore Move 850 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;Move 850 Rocky F85/V ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;DATSUN 120A / 120Y /140Y / 160 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;DATSUN Bluebird /Laurel /Stanza 2.0 / 2.4;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HONDA Accord Excepto CVCC;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HONDA Civic Excepto CVCC;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HONDA Prelude Excepto CVCC;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HONDA Quintet Excepto CVCC;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HYUNDAI Excel 1.3 / 1.5 GLS;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HYUNDAI Grace Van ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HYUNDAI H100 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HYUNDAI Pony 1.2 / 1.4;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HYUNDAI Stellar 1.6 / 2.0;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;KIA MOTORS Sephia 1.5 8v / SOHC;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;MAZDA - Continuación B1600 / B2000 / B2200 / B2600 / 4WD ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;MITSUBISHI - Continuación Montero 3.0 V6 MPI (4G54);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;NISSAN Pathfinder 2.4 (Z24i/S);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;OPEL Ascona 2.0i (C20NE);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;OPEL Omega 2.0i (C20NE);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;OPEL Vectra 2.0i;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;PEUGEOT 504 1.6 / 1.8 / 2.0;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;PEUGEOT 504 1.8 8v GR / SR;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;PEUGEOT 505 2.0 GL / GR / SR;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Corolla XL;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Corolla 1.8 8v (3T-C);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Corona 2.0 (2S-C / EC);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Corona XL;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Hi-Ace 2.0 (20 R) 4WD;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Hilux 2.0 (20 R) 4WD;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Land Cruiser 2.4 / 4.0 (22R);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Lite-Ace Excepto motores (3S-FE / 3Y-C / 2Y-CU);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Starlet 1.3 Excepto motores (4E-FE / 4K-C / 4K-E);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Starlet XL;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Tercel 1.3 / 1.5;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;ASIA MOTORS Towner Coach 220;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;ASIA MOTORS Towner Coach 230;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 315 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 316 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 318 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 320 E21;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 320 i ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 323 i ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 518 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 520 i ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 525 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 528 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 628 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 630 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 635 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 635i Csi 3.4;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 728 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 730 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 735 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 728 i 2.8;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;BMW 732 i ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Astra 1.8  8v GL;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Astra 2.0  8v MPFI GLS;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Blazer DLX 2.2 MPFI;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Celta 1.4 8v ( 92 cv );;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Classic 1.4 8v / MPFI ( 92 cv );;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Ipanema GL 1.8i;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Kadett GL 1.8i;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Luv 1.6;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Luv 2.0;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Luv 2.3;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Luv 2.5;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Monza GL/GLS 1.8 / 2.0i MPFI;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Opala, Caravan 4 Cil.;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Opala, Caravan 6 Cil.;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Opel K 180 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) S-10 2.2 EFI;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) S-10 2.2 MPFI;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Vectra CD 2.0  8v;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Vectra GLS 2.0  8v SOHC;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHRYSLER (DODGE / JEEP) Shadow 2.5 L-4;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHRYSLER (DODGE / JEEP) Spirit 2.5 L-4;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;CHRYSLER (DODGE / JEEP) Stratus 2.5  L4;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;Charade Charade G10/G11/G21/ Giro / Furgón 550/850 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;Max Cuore Move 850 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;Move 850 Rocky F85/V ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;DATSUN 120A / 120Y /140Y / 160 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;DATSUN Bluebird /Laurel /Stanza 2.0 / 2.4;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HONDA Accord Excepto CVCC;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HONDA Civic Excepto CVCC;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HONDA Prelude Excepto CVCC;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HONDA Quintet Excepto CVCC;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HYUNDAI Excel 1.3 / 1.5 GLS;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HYUNDAI Grace Van ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HYUNDAI H100 ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HYUNDAI Pony 1.2 / 1.4;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;HYUNDAI Stellar 1.6 / 2.0;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;KIA MOTORS Sephia 1.5 8v / SOHC;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;MAZDA - Continuación B1600 / B2000 / B2200 / B2600 / 4WD ;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;MITSUBISHI - Continuación Montero 3.0 V6 MPI (4G54);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;NISSAN Pathfinder 2.4 (Z24i/S);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;OPEL Ascona 2.0i (C20NE);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;OPEL Omega 2.0i (C20NE);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;OPEL Vectra 2.0i;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;PEUGEOT 504 1.6 / 1.8 / 2.0;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;PEUGEOT 504 1.8 8v GR / SR;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;PEUGEOT 505 2.0 GL / GR / SR;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Corolla XL;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Corolla 1.8 8v (3T-C);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Corona 2.0 (2S-C / EC);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Corona XL;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Hi-Ace 2.0 (20 R) 4WD;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Hilux 2.0 (20 R) 4WD;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Land Cruiser 2.4 / 4.0 (22R);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Lite-Ace Excepto motores (3S-FE / 3Y-C / 2Y-CU);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Starlet 1.3 Excepto motores (4E-FE / 4K-C / 4K-E);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Starlet XL;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY - BPR5EGP - BPR5EIX;TOYOTA Tercel 1.3 / 1.5;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY-11 - BPR5EGP - BPR5EIX-11;CHEVROLET (GM) Spark 1.0 8v / SOHC ( 65 cv );;;;None.jpg
Bujia de encendido;NGK; - BPR5EY-11 - BPR5EGP - BPR5EIX-11;DAEWOO Espero 2.0i SOHC;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY-11 - BPR5EGP - BPR5EIX-11;DAEWOO Matiz 0.8i;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY-11 - BPR5EGP - BPR5EIX-11;DAEWOO Tico DX 0.8  (F8C);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY-11 - BPR5EGP - BPR5EIX-11;KIA MOTORS Pride 1.3;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY-11 - BPR5EGP - BPR5EIX-11;TOYOTA Land Cruiser 4.0 (3F-E);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY-11 - BPR5EGP - BPR5EIX-11;CHEVROLET (GM) Spark 1.0 8v / SOHC ( 65 cv );;;;None.jpg
Bujia de encendido;NGK; - BPR5EY-11 - BPR5EGP - BPR5EIX-11;DAEWOO Espero 2.0i SOHC;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY-11 - BPR5EGP - BPR5EIX-11;DAEWOO Matiz 0.8i;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY-11 - BPR5EGP - BPR5EIX-11;DAEWOO Tico DX 0.8  (F8C);;;;None.jpg
Bujia de encendido;NGK; - BPR5EY-11 - BPR5EGP - BPR5EIX-11;KIA MOTORS Pride 1.3;;;;None.jpg
Bujia de encendido;NGK; - BPR5EY-11 - BPR5EGP - BPR5EIX-11;TOYOTA Land Cruiser 4.0 (3F-E);;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;ALFA ROMEO 33 1.3 / 1.3 ie;;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;ALFA ROMEO 33 1.5 / 1.5 ie;;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;ALFA ROMEO 75 1.3 / 1.5;;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;ALFA ROMEO Alfasud 1.3;;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;ALFA ROMEO Alfasud 1.5;;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;ALFA ROMEO Sprint 1.3;;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;ALFA ROMEO Sprint 1.5;;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;CHEVROLET (GM) Agile 1.4 8v ( 92 cv );;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;CHEVROLET (GM) Cobalt 1.8 8v ( 105 cv );;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;CHEVROLET (GM) Corsa 1.0 8v MPFI (L11 - Sin distribuidor);;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;CHEVROLET (GM) Corsa 1.4 8v EFI (2H6 - Con distribuidor);;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;CHEVROLET (GM) Corsa 1.4 8v MPFI (LQ5 - Sin distribuidor);;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;CHEVROLET (GM) Corsa 1.6 8v EFI (L73 - Con distribuidor);;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;CHEVROLET (GM) Corsa 1.6 8v MPFI (L01 - Sin distribuidor);;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;CHEVROLET (GM) Corsa 1.8  8v  MPFI ( LJ1 );;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;CHEVROLET (GM) Corsa Classic 1.6  8v  Powertech;;;;None.jpg
Bujia de encendido;NGK; - BPR6EY - BPR6EGP - BPR6EIX;CHEVROLET (GM) Corsa Pick-up 1.6  8v MPFI ( L01 );;;;None.jpg
